2022-02-28 08:52:26;288;Website Request served;
2022-02-28 09:41:45;288;User logged in;
2022-02-28 10:22:35;288;Item added to cart;
2022-02-28 11:05:23;288;FedEx chosen for shipping;
2022-02-28 12:59:51;288;check chosen for payment;
2022-02-28 13:13:49;288;Order placed succesful;
2022-02-28 14:51:56;289;Website Request served;
2022-02-28 15:00:22;289;Login not succesfull;
2022-02-28 16:03:26;289;Login not succesfull;
2022-02-28 17:13:23;289;User logged in;
2022-02-28 18:47:56;289;Item added to cart;
2022-02-28 19:35:19;289;FedEx chosen for shipping;
2022-02-28 20:09:04;289;stripe chosen for payment;
2022-02-28 21:26:14;289;Order placed succesful;
2022-02-28 22:54:25;290;Website Request served;
2022-02-28 23:52:05;290;User logged in;
2022-03-01 00:57:06;290;Item added to cart;
2022-03-01 01:47:05;290;USPS chosen for shipping;
2022-03-01 02:45:01;290;stripe chosen for payment;
2022-03-01 03:07:16;290;Order placed succesful;
2022-03-01 04:33:44;291;Website Request served;
2022-03-01 05:56:41;291;User logged in;
2022-03-01 06:58:41;291;Item added to cart;
2022-03-01 07:25:53;291;Item added to cart;
2022-03-01 08:26:57;291;Item added to cart;
2022-03-01 09:47:46;291;Item added to cart;
2022-03-01 10:18:06;291;Item added to cart;
2022-03-01 11:37:48;291;FedEx chosen for shipping;
2022-03-01 12:47:15;291;check chosen for payment;
2022-03-01 13:42:11;291;Order placed succesful;
2022-03-01 14:28:09;292;Website Request served;
2022-03-01 15:44:49;292;User logged in;
2022-03-01 16:44:01;292;Item added to cart;
2022-03-01 17:16:04;292;Hermes chosen for shipping;
2022-03-01 18:22:47;292;Paypal chosen for payment;
2022-03-01 19:17:54;292;Order placed succesful;
2022-03-01 20:09:11;293;Website Request served;
2022-03-01 21:34:14;293;Login not succesfull;
2022-03-01 22:10:24;293;User logged in;
2022-03-01 23:11:49;293;Item added to cart;
2022-03-02 00:34:26;293;FedEx chosen for shipping;
2022-03-02 01:33:17;293;check chosen for payment;
2022-03-02 02:33:55;293;Order placed succesful;
2022-03-02 03:48:54;294;Website Request served;
2022-03-02 04:38:31;294;User logged in;
2022-03-02 05:22:28;294;Item added to cart;
2022-03-02 06:38:30;294;USPS chosen for shipping;
2022-03-02 07:32:12;294;stripe chosen for payment;
2022-03-02 08:54:33;294;Order placed succesful;
2022-03-02 09:41:08;295;Website Request served;
2022-03-02 10:42:40;295;Login not succesfull;
2022-03-02 11:56:22;295;User logged in;
2022-03-02 12:30:05;295;Item added to cart;
2022-03-02 13:40:04;295;Item added to cart;
2022-03-02 14:24:45;295;USPS chosen for shipping;
2022-03-02 15:02:02;295;Paypal chosen for payment;
2022-03-02 16:23:17;295;Order placed succesful;
2022-03-02 17:02:29;296;Website Request served;
2022-03-02 18:09:45;296;User logged in;
2022-03-02 19:51:12;296;Item added to cart;
2022-03-02 20:41:03;296;Item added to cart;
2022-03-02 21:40:08;296;FedEx chosen for shipping;
2022-03-02 22:57:37;296;Paypal chosen for payment;
2022-03-02 23:44:32;296;Order placed succesful;
2022-03-03 00:29:40;297;Website Request served;
2022-03-03 01:36:21;297;User logged in;
2022-03-03 02:24:57;297;Item added to cart;
2022-03-03 03:34:01;297;FedEx chosen for shipping;
2022-03-03 04:33:51;297;Paypal chosen for payment;
2022-03-03 05:05:28;297;Order placed succesful;
2022-03-03 06:27:12;298;Website Request served;
2022-03-03 07:31:48;298;Login not succesfull;
2022-03-03 08:44:57;298;User logged in;
2022-03-03 09:19:52;298;Item added to cart;
2022-03-03 10:13:19;298;Hermes chosen for shipping;
2022-03-03 11:02:06;298;check chosen for payment;
2022-03-03 12:17:03;298;Order placed succesful;
2022-03-03 13:02:27;299;Website Request served;
2022-03-03 14:32:44;299;User logged in;
2022-03-03 15:20:11;299;Item added to cart;
2022-03-03 16:24:41;299;USPS chosen for shipping;
2022-03-03 17:20:24;299;stripe chosen for payment;
2022-03-03 18:53:22;299;Order placed succesful;
2022-03-03 19:05:50;300;Website Request served;
2022-03-03 20:32:26;300;User logged in;
2022-03-03 21:28:21;300;Item added to cart;
2022-03-03 22:06:26;300;Hermes chosen for shipping;
2022-03-03 23:04:55;300;check chosen for payment;
2022-03-04 00:07:33;300;Order placed succesful;
2022-03-04 01:49:05;301;Website Request served;
2022-03-04 02:31:57;301;Login not succesfull;
2022-03-04 03:24:59;301;User logged in;
2022-03-04 04:32:10;301;Item added to cart;
2022-03-04 05:54:06;301;FedEx chosen for shipping;
2022-03-04 06:17:40;301;stripe chosen for payment;
2022-03-04 07:27:32;301;Order placed succesful;
2022-03-04 08:22:05;302;Website Request served;
2022-03-04 09:17:29;302;User logged in;
2022-03-04 10:11:31;302;Item added to cart;
2022-03-04 11:21:16;302;Item added to cart;
2022-03-04 12:16:52;302;USPS chosen for shipping;
2022-03-04 13:42:32;302;stripe chosen for payment;
2022-03-04 14:52:03;302;Order placed succesful;
2022-03-04 15:40:28;303;Website Request served;
2022-03-04 16:06:46;303;Login not succesfull;
2022-03-04 17:07:00;303;User logged in;
2022-03-04 18:41:37;303;Item added to cart;
2022-03-04 19:02:46;303;FedEx chosen for shipping;
2022-03-04 20:41:49;303;stripe chosen for payment;
2022-03-04 21:51:48;303;Order placed succesful;
2022-03-04 22:30:11;304;Website Request served;
2022-03-04 23:57:17;304;User logged in;
2022-03-05 00:07:40;304;Item added to cart;
2022-03-05 01:20:21;304;Item added to cart;
2022-03-05 02:16:51;304;Item added to cart;
2022-03-05 03:49:24;304;Item added to cart;
2022-03-05 04:59:46;304;Item added to cart;
2022-03-05 05:48:35;304;Item added to cart;
2022-03-05 06:38:02;304;Hermes chosen for shipping;
2022-03-05 07:25:37;304;check chosen for payment;
2022-03-05 08:14:09;304;Order placed succesful;
2022-03-05 09:19:59;305;Website Request served;
2022-03-05 10:57:04;305;Login not succesfull;
2022-03-05 11:40:33;305;Login not succesfull;
2022-03-05 12:55:15;305;User logged in;
2022-03-05 13:54:56;305;Item added to cart;
2022-03-05 14:21:06;305;USPS chosen for shipping;
2022-03-05 15:55:50;305;Paypal chosen for payment;
2022-03-05 16:41:53;305;Order placed succesful;
2022-03-05 17:00:50;306;Website Request served;
2022-03-05 18:51:30;306;User logged in;
2022-03-05 19:18:31;306;Item added to cart;
2022-03-05 20:29:58;306;FedEx chosen for shipping;
2022-03-05 21:17:01;306;Paypal chosen for payment;
2022-03-05 22:26:39;306;Order placed succesful;
2022-03-05 23:02:56;307;Website Request served;
2022-03-06 00:12:37;307;User logged in;
2022-03-06 01:21:55;307;Item added to cart;
2022-03-06 02:47:13;307;Item added to cart;
2022-03-06 03:33:48;307;USPS chosen for shipping;
2022-03-06 04:09:37;307;Paypal chosen for payment;
2022-03-06 05:08:49;307;Order placed succesful;
2022-03-06 06:36:12;308;Website Request served;
2022-03-06 07:44:40;308;User logged in;
2022-03-06 08:29:00;308;Item added to cart;
2022-03-06 09:44:04;308;FedEx chosen for shipping;
2022-03-06 10:31:19;308;Paypal chosen for payment;
2022-03-06 11:06:26;308;Order placed succesful;
2022-03-06 12:15:32;309;Website Request served;
2022-03-06 13:22:12;309;User logged in;
2022-03-06 14:28:02;309;Item added to cart;
2022-03-06 15:03:40;309;FedEx chosen for shipping;
2022-03-06 16:50:54;309;Paypal chosen for payment;
2022-03-06 17:44:38;309;Order placed succesful;
2022-03-06 18:54:21;310;Website Request served;
2022-03-06 19:56:11;310;User logged in;
2022-03-06 20:46:17;310;Item added to cart;
2022-03-06 21:23:20;310;Item added to cart;
2022-03-06 22:15:39;310;USPS chosen for shipping;
2022-03-06 23:32:52;310;Paypal chosen for payment;
2022-03-07 00:01:38;310;Order placed succesful;
2022-03-07 01:28:51;311;Website Request served;
2022-03-07 02:21:23;311;User logged in;
2022-03-07 03:02:20;311;Item added to cart;
2022-03-07 04:41:18;311;Item added to cart;
2022-03-07 05:00:44;311;USPS chosen for shipping;
2022-03-07 06:56:21;311;Paypal chosen for payment;
2022-03-07 07:50:44;311;Order placed succesful;
2022-03-07 08:36:04;312;Website Request served;
2022-03-07 09:33:57;312;User logged in;
2022-03-07 10:18:30;312;Item added to cart;
2022-03-07 11:15:35;312;Item added to cart;
2022-03-07 12:04:53;312;Item added to cart;
2022-03-07 13:47:47;312;Hermes chosen for shipping;
2022-03-07 14:36:57;312;stripe chosen for payment;
2022-03-07 15:28:26;312;Order placed succesful;
2022-03-07 16:48:50;313;Website Request served;
2022-03-07 17:43:45;313;User logged in;
2022-03-07 18:34:41;313;Item added to cart;
2022-03-07 19:23:51;313;FedEx chosen for shipping;
2022-03-07 20:01:21;313;Paypal chosen for payment;
2022-03-07 21:13:04;313;Order placed succesful;
2022-03-07 22:41:05;314;Website Request served;
2022-03-07 23:04:10;314;Login not succesfull;
2022-03-08 00:21:51;314;User logged in;
2022-03-08 01:16:26;314;Item added to cart;
2022-03-08 02:19:57;314;Hermes chosen for shipping;
2022-03-08 03:29:40;314;stripe chosen for payment;
2022-03-08 04:16:45;314;Order placed succesful;
2022-03-08 05:43:01;315;Website Request served;
2022-03-08 06:20:29;315;User logged in;
2022-03-08 07:40:35;315;Item added to cart;
2022-03-08 08:32:10;315;Item added to cart;
2022-03-08 09:11:31;315;USPS chosen for shipping;
2022-03-08 10:23:39;315;Paypal chosen for payment;
2022-03-08 11:14:14;315;Order placed succesful;
2022-03-08 12:54:17;316;Website Request served;
2022-03-08 13:01:34;316;User logged in;
2022-03-08 14:33:31;316;Item added to cart;
2022-03-08 15:10:00;316;Hermes chosen for shipping;
2022-03-08 16:05:37;316;check chosen for payment;
2022-03-08 17:52:32;316;Order placed succesful;
2022-03-08 18:41:38;317;Website Request served;
2022-03-08 19:32:09;317;Login not succesfull;
2022-03-08 20:31:49;317;Login not succesfull;
2022-03-08 21:27:55;317;User logged in;
2022-03-08 22:07:22;317;Item added to cart;
2022-03-08 23:36:24;317;Hermes chosen for shipping;
2022-03-09 00:46:21;317;stripe chosen for payment;
2022-03-09 01:21:44;317;Order placed succesful;
2022-03-09 02:01:45;318;Website Request served;
2022-03-09 03:19:51;318;User logged in;
2022-03-09 04:37:11;318;Item added to cart;
2022-03-09 05:46:53;318;Item added to cart;
2022-03-09 06:36:41;318;Item added to cart;
2022-03-09 07:48:25;318;Item added to cart;
2022-03-09 08:03:59;318;Hermes chosen for shipping;
2022-03-09 09:15:32;318;stripe chosen for payment;
2022-03-09 10:26:30;318;Order placed succesful;
2022-03-09 11:54:32;319;Website Request served;
2022-03-09 12:30:12;319;User logged in;
2022-03-09 13:00:57;319;Item added to cart;
2022-03-09 14:39:22;319;FedEx chosen for shipping;
2022-03-09 15:09:41;319;stripe chosen for payment;
2022-03-09 16:01:46;319;Order placed succesful;
2022-03-09 17:01:42;320;Website Request served;
2022-03-09 18:07:41;320;User logged in;
2022-03-09 19:57:55;320;Item added to cart;
2022-03-09 20:18:25;320;Hermes chosen for shipping;
2022-03-09 21:06:46;320;stripe chosen for payment;
2022-03-09 22:11:19;320;Order placed succesful;
2022-03-09 23:59:37;321;Website Request served;
2022-03-10 00:12:07;321;User logged in;
2022-03-10 01:09:49;321;Item added to cart;
